No.,Time,Load,Disp,Strength,Strain
,[sec],[kN],[mm],[kN/mm²],[%]
642,64.102,13.16,1.745,0.029,0.014
643,64.217,13.18,1.75,0.029,0.014
644,64.327,13.2,1.754,0.029,0.014
645,64.409,13.22,1.757,0.029,0.014
646,64.508,13.23,1.76,0.029,0.014
647,64.619,13.26,1.764,0.029,0.015
648,64.707,13.27,1.768,0.029,0.015
649,64.815,13.29,1.772,0.03,0.015
650,64.9,13.31,1.775,0.03,0.015
651,65.003,13.31,1.779,0.03,0.015
652,65.111,13.31,1.783,0.03,0.015
653,65.216,13.32,1.787,0.03,0.015
654,65.324,13.33,1.791,0.03,0.015
655,65.401,13.33,1.794,0.03,0.015
656,65.507,13.32,1.798,0.03,0.015
657,65.613,13.33,1.802,0.03,0.015
658,65.717,13.33,1.806,0.03,0.015
659,65.823,13.33,1.81,0.03,0.015
660,65.923,13.34,1.814,0.03,0.015
661,66,13.35,1.817,0.03,0.015
662,66.101,13.36,1.821,0.03,0.015
663,66.203,13.37,1.825,0.03,0.015
664,66.305,13.39,1.829,0.03,0.015
665,66.405,13.4,1.832,0.03,0.015
666,66.501,13.41,1.836,0.03,0.015
667,66.605,13.41,1.841,0.03,0.015
668,66.705,13.42,1.845,0.03,0.015
669,66.807,13.43,1.849,0.03,0.015
670,66.904,13.44,1.852,0.03,0.015
671,67.005,13.45,1.857,0.03,0.015
672,67.102,13.46,1.861,0.03,0.015
673,67.203,13.46,1.865,0.03,0.015
674,67.323,13.47,1.87,0.03,0.015
675,67.417,13.48,1.874,0.03,0.015
676,67.517,13.49,1.878,0.03,0.015
677,67.609,13.51,1.881,0.03,0.015
678,67.709,13.52,1.886,0.03,0.016
679,67.805,13.53,1.89,0.03,0.016
680,67.901,13.54,1.894,0.03,0.016
681,68.019,13.55,1.899,0.03,0.016
682,68.103,13.57,1.902,0.03,0.016
683,68.211,13.58,1.907,0.03,0.016
684,68.303,13.58,1.911,0.03,0.016
685,68.421,13.57,1.916,0.03,0.016
686,68.515,13.56,1.92,0.03,0.016
687,68.606,13.56,1.924,0.03,0.016
688,68.721,13.56,1.929,0.03,0.016
689,68.813,13.57,1.933,0.03,0.016
690,68.905,13.57,1.937,0.03,0.016
691,69.005,13.59,1.941,0.03,0.016
692,69.11,13.6,1.946,0.03,0.016
693,69.221,13.61,1.951,0.03,0.016
694,69.313,13.62,1.955,0.03,0.016
695,69.401,13.63,1.959,0.03,0.016
696,69.513,13.64,1.964,0.03,0.016
697,69.601,13.65,1.968,0.03,0.016
698,69.713,13.66,1.973,0.03,0.016
699,69.803,13.67,1.977,0.03,0.016
700,69.913,13.68,1.982,0.03,0.016
701,70.001,13.69,1.986,0.03,0.016
702,70.111,13.7,1.991,0.03,0.016
703,70.221,13.71,1.996,0.03,0.016
704,70.305,13.72,2,0.03,0.016
705,70.416,13.73,2.005,0.031,0.017
706,70.501,13.73,2.009,0.031,0.017
707,70.606,13.74,2.013,0.031,0.017
708,70.719,13.75,2.019,0.031,0.017
709,70.804,13.76,2.023,0.031,0.017
710,70.911,13.77,2.028,0.031,0.017
711,71.017,13.77,2.033,0.031,0.017
712,71.103,13.78,2.037,0.031,0.017
713,71.207,13.79,2.042,0.031,0.017
714,71.313,13.8,2.047,0.031,0.017
715,71.417,13.81,2.052,0.031,0.017
716,71.501,13.81,2.056,0.031,0.017
717,71.606,13.82,2.061,0.031,0.017
718,71.709,13.83,2.066,0.031,0.017
719,71.811,13.84,2.07,0.031,0.017
720,71.916,13.84,2.076,0.031,0.017
721,72,13.84,2.08,0.031,0.017
722,72.102,13.85,2.085,0.031,0.017
723,72.203,13.85,2.09,0.031,0.017
724,72.305,13.86,2.095,0.031,0.017
725,72.404,13.87,2.1,0.031,0.017
726,72.505,13.88,2.105,0.031,0.017
727,72.604,13.88,2.11,0.031,0.017
728,72.705,13.89,2.115,0.031,0.017
729,72.807,13.9,2.12,0.031,0.017
730,72.905,13.91,2.125,0.031,0.017
731,73.006,13.92,2.13,0.031,0.018
732,73.107,13.93,2.135,0.031,0.018
733,73.201,13.94,2.14,0.031,0.018
734,73.32,13.95,2.145,0.031,0.018
735,73.417,13.95,2.151,0.031,0.018
736,73.513,13.96,2.156,0.031,0.018
737,73.615,13.97,2.161,0.031,0.018
738,73.708,13.98,2.166,0.031,0.018
739,73.807,13.99,2.171,0.031,0.018
740,73.901,13.99,2.176,0.031,0.018
741,74.016,14,2.182,0.031,0.018
742,74.114,14,2.187,0.031,0.018
743,74.209,14.01,2.192,0.031,0.018
744,74.305,14.02,2.197,0.031,0.018
745,74.407,14.03,2.202,0.031,0.018
746,74.512,14.03,2.207,0.031,0.018
747,74.604,14.04,2.213,0.031,0.018
748,74.717,14.04,2.219,0.031,0.018
749,74.813,14.05,2.224,0.031,0.018
750,74.904,14.06,2.229,0.031,0.018
751,75.019,14.06,2.235,0.031,0.018
752,75.109,14.07,2.24,0.031,0.018
753,75.201,14.08,2.245,0.031,0.018
754,75.311,14.08,2.251,0.031,0.019
755,75.401,14.09,2.255,0.031,0.019
756,75.513,14.09,2.262,0.031,0.019
757,75.6,14.09,2.266,0.031,0.019
758,75.712,14.09,2.273,0.031,0.019
759,75.801,14.09,2.278,0.031,0.019
760,75.909,14.1,2.284,0.031,0.019
761,76.017,14.1,2.29,0.031,0.019
762,76.104,14.1,2.295,0.031,0.019
763,76.215,14.1,2.301,0.031,0.019
764,76.303,14.11,2.306,0.031,0.019
765,76.407,14.11,2.312,0.031,0.019
766,76.509,14.11,2.318,0.031,0.019
767,76.617,14.11,2.324,0.031,0.019
768,76.704,14.11,2.329,0.031,0.019
769,76.808,14.11,2.335,0.031,0.019
770,76.911,14.11,2.341,0.031,0.019
771,77.012,14.1,2.346,0.031,0.019
772,77.116,14.1,2.352,0.031,0.019
773,77.2,14.09,2.358,0.031,0.019
774,77.303,14.08,2.364,0.031,0.019
775,77.406,14.08,2.37,0.031,0.02
776,77.504,14.08,2.376,0.031,0.02
777,77.605,14.08,2.382,0.031,0.02
778,77.705,14.08,2.388,0.031,0.02
779,77.805,14.08,2.394,0.031,0.02
780,77.906,14.08,2.4,0.031,0.02
781,78.001,14.07,2.406,0.031,0.02
782,78.101,14.07,2.412,0.031,0.02
783,78.212,14.07,2.419,0.031,0.02
784,78.313,14.07,2.425,0.031,0.02
785,78.409,14.07,2.431,0.031,0.02
786,78.504,14.07,2.437,0.031,0.02
787,78.6,14.07,2.443,0.031,0.02
788,78.713,14.08,2.45,0.031,0.02
789,78.809,14.08,2.456,0.031,0.02
790,78.905,14.08,2.462,0.031,0.02
791,79.019,14.08,2.469,0.031,0.02
792,79.102,14.09,2.474,0.031,0.02
793,79.204,14.09,2.48,0.031,0.02
794,79.315,14.09,2.488,0.031,0.02
795,79.404,14.09,2.493,0.031,0.021
796,79.5,14.09,2.5,0.031,0.021
797,79.609,14.09,2.507,0.031,0.021
798,79.701,14.09,2.513,0.031,0.021
799,79.808,14.09,2.52,0.031,0.021
800,79.902,14.08,2.526,0.031,0.021
801,80.009,14.08,2.533,0.031,0.021
802,80.113,14.07,2.54,0.031,0.021
803,80.204,14.07,2.546,0.031,0.021
804,80.308,14.06,2.553,0.031,0.021
805,80.413,14.06,2.56,0.031,0.021
806,80.502,14.06,2.565,0.031,0.021
807,80.608,14.06,2.573,0.031,0.021
808,80.713,14.06,2.58,0.031,0.021
809,80.803,14.06,2.586,0.031,0.021
810,80.906,14.06,2.593,0.031,0.021
811,81.006,14.06,2.6,0.031,0.021
812,81.109,14.06,2.607,0.031,0.021
813,81.208,14.06,2.614,0.031,0.022
814,81.312,14.06,2.621,0.031,0.022
815,81.412,14.06,2.628,0.031,0.022
816,81.502,14.06,2.634,0.031,0.022
817,81.603,14.06,2.641,0.031,0.022
818,81.703,14.06,2.648,0.031,0.022
819,81.8,14.06,2.655,0.031,0.022
820,81.901,14.06,2.662,0.031,0.022
821,82.012,14.06,2.67,0.031,0.022
822,82.112,14.06,2.677,0.031,0.022
823,82.209,14.06,2.684,0.031,0.022
824,82.311,14.06,2.691,0.031,0.022
825,82.404,14.06,2.697,0.031,0.022
826,82.504,14.06,2.705,0.031,0.022
827,82.602,14.06,2.712,0.031,0.022
828,82.71,14.06,2.72,0.031,0.022
829,82.809,14.07,2.727,0.031,0.022
830,82.907,14.07,2.734,0.031,0.023
831,83,14.07,2.741,0.031,0.023
832,83.111,14.07,2.749,0.031,0.023
833,83.205,14.07,2.756,0.031,0.023
834,83.314,14.07,2.764,0.031,0.023
835,83.408,14.07,2.771,0.031,0.023
836,83.501,14.07,2.778,0.031,0.023
837,83.608,14.07,2.786,0.031,0.023
838,83.7,14.07,2.793,0.031,0.023
839,83.81,14.07,2.801,0.031,0.023
840,83.901,14.07,2.808,0.031,0.023
841,84.008,14.07,2.816,0.031,0.023
842,84.101,14.07,2.823,0.031,0.023
843,84.207,14.07,2.831,0.031,0.023
844,84.314,14.07,2.839,0.031,0.023
845,84.4,14.07,2.845,0.031,0.023
846,84.505,14.07,2.854,0.031,0.023
847,84.609,14.07,2.862,0.031,0.024
848,84.7,14.06,2.868,0.031,0.024
849,84.804,14.06,2.877,0.031,0.024
850,84.908,14.06,2.885,0.031,0.024
851,85.01,14.06,2.893,0.031,0.024
852,85.101,14.06,2.9,0.031,0.024
853,85.2,14.06,2.908,0.031,0.024
854,85.302,14.07,2.916,0.031,0.024
855,85.405,14.07,2.924,0.031,0.024
856,85.505,14.07,2.932,0.031,0.024
857,85.604,14.07,2.94,0.031,0.024
858,85.704,14.07,2.948,0.031,0.024
859,85.8,14.07,2.955,0.031,0.024
860,85.907,14.07,2.964,0.031,0.024
861,86.004,14.07,2.972,0.031,0.024
862,86.104,14.07,2.98,0.031,0.025
863,86.205,14.07,2.988,0.031,0.025
864,86.3,14.07,2.996,0.031,0.025
865,86.4,14.07,3.003,0.031,0.025
866,86.513,14.07,3.013,0.031,0.025
867,86.608,14.06,3.021,0.031,0.025
868,86.704,14.06,3.028,0.031,0.025
869,86.812,14.06,3.038,0.031,0.025
870,86.901,14.05,3.045,0.031,0.025
871,87.008,14.05,3.054,0.031,0.025
872,87.104,14.05,3.061,0.031,0.025
873,87.202,14.04,3.07,0.031,0.025
874,87.308,14.04,3.079,0.031,0.025
875,87.403,14.03,3.087,0.031,0.025
876,87.508,14.02,3.096,0.031,0.025
877,87.6,14.01,3.104,0.031,0.026
878,87.708,14.01,3.113,0.031,0.026
879,87.8,14.01,3.12,0.031,0.026
880,87.908,14.01,3.13,0.031,0.026
881,88.002,14.01,3.138,0.031,0.026
882,88.105,14.01,3.147,0.031,0.026
883,88.21,14,3.156,0.031,0.026
884,88.3,14,3.164,0.031,0.026
885,88.404,14,3.173,0.031,0.026
886,88.509,14,3.182,0.031,0.026
887,88.609,14,3.191,0.031,0.026
888,88.7,14.01,3.199,0.031,0.026
889,88.807,14.01,3.208,0.031,0.026
890,88.907,14.01,3.217,0.031,0.026
891,89.009,14.01,3.226,0.031,0.027
892,89.108,14.01,3.235,0.031,0.027
893,89.201,14.01,3.243,0.031,0.027
894,89.302,14.01,3.252,0.031,0.027
895,89.402,14.01,3.261,0.031,0.027
896,89.502,14.01,3.27,0.031,0.027
897,89.602,14.01,3.279,0.031,0.027
898,89.7,14.01,3.288,0.031,0.027
899,89.802,14.01,3.297,0.031,0.027
900,89.9,14.01,3.306,0.031,0.027
901,90.008,14,3.315,0.031,0.027
902,90.108,14,3.325,0.031,0.027
903,90.204,14,3.333,0.031,0.027
904,90.305,14,3.343,0.031,0.028
905,90.4,14,3.352,0.031,0.028
906,90.5,14,3.361,0.031,0.028
907,90.608,14,3.371,0.031,0.028
908,90.707,14,3.38,0.031,0.028
909,90.8,14,3.389,0.031,0.028
910,90.907,14,3.398,0.031,0.028
911,91.004,14,3.408,0.031,0.028
912,91.103,14,3.417,0.031,0.028
913,91.206,14,3.427,0.031,0.028
914,91.3,14,3.436,0.031,0.028
915,91.408,14,3.446,0.031,0.028
916,91.5,14,3.455,0.031,0.028
917,91.608,14,3.465,0.031,0.029
918,91.7,14.01,3.474,0.031,0.029
919,91.801,14.01,3.483,0.031,0.029
920,91.9,14.01,3.493,0.031,0.029
921,92.004,14.01,3.503,0.031,0.029
922,92.11,14.01,3.513,0.031,0.029
923,92.2,14.01,3.522,0.031,0.029
924,92.307,14.01,3.532,0.031,0.029
925,92.404,14.02,3.542,0.031,0.029
926,92.5,14.02,3.551,0.031,0.029
927,92.6,14.02,3.561,0.031,0.029
928,92.704,14.02,3.571,0.031,0.029
929,92.804,14.02,3.581,0.031,0.029
930,92.908,14.02,3.591,0.031,0.03
931,93.003,14.02,3.6,0.031,0.03
932,93.1,14.02,3.61,0.031,0.03
933,93.2,14.02,3.62,0.031,0.03
934,93.3,14.02,3.63,0.031,0.03
935,93.4,14.03,3.64,0.031,0.03
936,93.5,14.03,3.65,0.031,0.03
937,93.612,14.03,3.661,0.031,0.03
938,93.7,14.04,3.67,0.031,0.03
939,93.802,14.04,3.68,0.031,0.03
940,93.9,14.04,3.69,0.031,0.03
941,94,14.04,3.7,0.031,0.03
942,94.108,14.04,3.711,0.031,0.031
943,94.21,14.04,3.721,0.031,0.031
944,94.304,14.05,3.73,0.031,0.031
945,94.406,14.05,3.741,0.031,0.031
946,94.502,14.05,3.751,0.031,0.031
947,94.6,14.05,3.761,0.031,0.031
948,94.707,14.06,3.772,0.031,0.031
949,94.802,14.05,3.781,0.031,0.031
950,94.9,14.05,3.792,0.031,0.031
951,95.007,14.05,3.803,0.031,0.031
952,95.106,14.05,3.813,0.031,0.031
953,95.2,14.05,3.823,0.031,0.031
954,95.304,14.06,3.834,0.031,0.032
955,95.4,14.06,3.843,0.031,0.032
956,95.506,14.06,3.855,0.031,0.032
957,95.602,14.07,3.865,0.031,0.032
958,95.711,14.07,3.877,0.031,0.032
959,95.8,14.07,3.886,0.031,0.032
960,95.906,14.07,3.897,0.031,0.032
961,96.008,14.07,3.908,0.031,0.032
962,96.1,14.07,3.918,0.031,0.032
963,96.204,14.07,3.929,0.031,0.032
964,96.302,14.07,3.939,0.031,0.032
965,96.4,14.07,3.95,0.031,0.033
966,96.504,14.07,3.961,0.031,0.033
967,96.606,14.07,3.972,0.031,0.033
968,96.7,14.08,3.982,0.031,0.033
969,96.802,14.08,3.993,0.031,0.033
970,96.904,14.09,4.004,0.031,0.033
971,97.004,14.09,4.015,0.031,0.033
972,97.104,14.1,4.026,0.031,0.033
973,97.21,14.1,4.037,0.031,0.033
974,97.3,14.1,4.047,0.031,0.033
975,97.4,14.11,4.058,0.031,0.033
976,97.5,14.11,4.069,0.031,0.033
977,97.602,14.11,4.08,0.031,0.034
978,97.709,14.12,4.092,0.031,0.034
979,97.8,14.12,4.102,0.031,0.034
980,97.9,14.12,4.113,0.031,0.034
981,98.008,14.12,4.125,0.031,0.034
982,98.104,14.13,4.136,0.031,0.034
983,98.204,14.13,4.147,0.031,0.034
984,98.306,14.14,4.158,0.031,0.034
985,98.404,14.14,4.169,0.031,0.034
986,98.5,14.14,4.179,0.031,0.034
987,98.6,14.15,4.191,0.031,0.034
988,98.704,14.15,4.203,0.031,0.035
989,98.804,14.15,4.214,0.031,0.035
990,98.908,14.16,4.226,0.031,0.035
991,99.003,14.16,4.236,0.031,0.035
992,99.106,14.17,4.248,0.031,0.035
993,99.21,14.17,4.26,0.031,0.035
994,99.304,14.18,4.271,0.032,0.035
995,99.404,14.18,4.282,0.032,0.035
996,99.5,14.18,4.293,0.032,0.035
997,99.603,14.19,4.305,0.032,0.035
998,99.7,14.19,4.316,0.032,0.036
999,99.804,14.2,4.328,0.032,0.036
1000,99.9,14.2,4.339,0.032,0.036
1001,100.004,14.21,4.351,0.032,0.036
1002,100.107,14.21,4.363,0.032,0.036
1003,100.202,14.22,4.374,0.032,0.036
1004,100.304,14.22,4.386,0.032,0.036
1005,100.4,14.22,4.397,0.032,0.036
1006,100.504,14.23,4.409,0.032,0.036
1007,100.604,14.23,4.421,0.032,0.036
1008,100.7,14.24,4.432,0.032,0.036
1009,100.803,14.24,4.444,0.032,0.037
1010,100.904,14.25,4.456,0.032,0.037
1011,101.002,14.25,4.467,0.032,0.037
1012,101.1,14.26,4.479,0.032,0.037
1013,101.207,14.26,4.491,0.032,0.037
1014,101.304,14.26,4.502,0.032,0.037
1015,101.404,14.27,4.515,0.032,0.037
1016,101.504,14.27,4.527,0.032,0.037
1017,101.607,14.28,4.539,0.032,0.037
1018,101.708,14.28,4.551,0.032,0.037
1019,101.8,14.29,4.562,0.032,0.038
1020,101.91,14.29,4.575,0.032,0.038
1021,102.002,14.29,4.586,0.032,0.038
1022,102.11,14.29,4.599,0.032,0.038
1023,102.2,14.3,4.61,0.032,0.038
1024,102.31,14.3,4.623,0.032,0.038
1025,102.406,14.31,4.635,0.032,0.038
1026,102.504,14.31,4.647,0.032,0.038
1027,102.604,14.31,4.659,0.032,0.038
1028,102.703,14.31,4.671,0.032,0.038
1029,102.8,14.32,4.683,0.032,0.039
1030,102.9,14.32,4.695,0.032,0.039
1031,103.004,14.33,4.708,0.032,0.039
1032,103.106,14.34,4.72,0.032,0.039
1033,103.2,14.34,4.732,0.032,0.039
1034,103.31,14.35,4.745,0.032,0.039
1035,103.403,14.35,4.756,0.032,0.039
1036,103.5,14.36,4.769,0.032,0.039
1037,103.604,14.36,4.782,0.032,0.039
1038,103.703,14.37,4.794,0.032,0.039
1039,103.8,14.37,4.806,0.032,0.04
1040,103.906,14.38,4.819,0.032,0.04
1041,104,14.38,4.831,0.032,0.04
1042,104.106,14.39,4.844,0.032,0.04
1043,104.2,14.39,4.856,0.032,0.04
1044,104.304,14.4,4.869,0.032,0.04
1045,104.399,14.41,4.881,0.032,0.04
1046,104.504,14.41,4.894,0.032,0.04
1047,104.6,14.42,4.905,0.032,0.04
1048,104.699,14.42,4.919,0.032,0.04
1049,104.804,14.43,4.932,0.032,0.041
1050,104.9,14.44,4.944,0.032,0.041
1051,105.004,14.44,4.957,0.032,0.041
1052,105.103,14.45,4.97,0.032,0.041
1053,105.2,14.45,4.982,0.032,0.041
1054,105.3,14.46,4.995,0.032,0.041
1055,105.406,14.46,5.008,0.032,0.041
1056,105.506,14.47,5.021,0.032,0.041
1057,105.604,14.47,5.034,0.032,0.041
1058,105.7,14.48,5.046,0.032,0.042
1059,105.8,14.48,5.059,0.032,0.042
1060,105.899,14.49,5.072,0.032,0.042
1061,106.005,14.49,5.085,0.032,0.042
1062,106.103,14.5,5.098,0.032,0.042
1063,106.206,14.5,5.111,0.032,0.042
1064,106.304,14.51,5.124,0.032,0.042
1065,106.404,14.51,5.137,0.032,0.042
1066,106.504,14.52,5.15,0.032,0.042
1067,106.604,14.53,5.163,0.032,0.042
1068,106.703,14.53,5.176,0.032,0.043
1069,106.8,14.54,5.189,0.032,0.043
1070,106.902,14.54,5.202,0.032,0.043
1071,107,14.55,5.215,0.032,0.043
1072,107.1,14.55,5.228,0.032,0.043
1073,107.206,14.55,5.242,0.032,0.043
1074,107.304,14.56,5.255,0.032,0.043
1075,107.4,14.56,5.268,0.032,0.043
1076,107.51,14.57,5.282,0.032,0.043
1077,107.606,14.58,5.295,0.032,0.044
1078,107.704,14.58,5.308,0.032,0.044
1079,107.8,14.58,5.321,0.032,0.044
1080,107.899,14.59,5.334,0.032,0.044
1081,108.003,14.6,5.348,0.032,0.044
1082,108.102,14.6,5.361,0.032,0.044
1083,108.203,14.61,5.375,0.032,0.044
1084,108.301,14.61,5.388,0.032,0.044
1085,108.4,14.62,5.401,0.032,0.044
1086,108.506,14.63,5.415,0.033,0.045
1087,108.6,14.63,5.428,0.033,0.045
1088,108.699,14.64,5.441,0.033,0.045
1089,108.803,14.65,5.456,0.033,0.045
1090,108.9,14.65,5.469,0.033,0.045
1091,109.006,14.66,5.483,0.033,0.045
1092,109.099,14.66,5.496,0.033,0.045
1093,109.206,14.67,5.51,0.033,0.045
1094,109.303,14.68,5.524,0.033,0.045
1095,109.399,14.68,5.537,0.033,0.046
1096,109.506,14.68,5.551,0.033,0.046
1097,109.604,14.69,5.565,0.033,0.046
1098,109.707,14.69,5.578,0.033,0.046
1099,109.799,14.7,5.591,0.033,0.046
1100,109.903,14.7,5.605,0.033,0.046
1101,110.006,14.71,5.62,0.033,0.046
1102,110.105,14.71,5.634,0.033,0.046
1103,110.199,14.72,5.646,0.033,0.046
1104,110.299,14.72,5.66,0.033,0.047
1105,110.4,14.73,5.675,0.033,0.047
1106,110.499,14.74,5.689,0.033,0.047
1107,110.607,14.74,5.704,0.033,0.047
1108,110.701,14.75,5.717,0.033,0.047
1109,110.8,14.75,5.731,0.033,0.047
1110,110.899,14.75,5.745,0.033,0.047
1111,110.999,14.76,5.759,0.033,0.047
1112,111.1,14.76,5.773,0.033,0.048
1113,111.2,14.77,5.787,0.033,0.048
1114,111.3,14.77,5.801,0.033,0.048
1115,111.399,14.77,5.815,0.033,0.048
1116,111.504,14.78,5.83,0.033,0.048
1117,111.605,14.78,5.844,0.033,0.048
1118,111.699,14.79,5.858,0.033,0.048
1119,111.802,14.79,5.872,0.033,0.048
1120,111.904,14.8,5.887,0.033,0.048
1121,112.006,14.81,5.901,0.033,0.049
1122,112.099,14.81,5.915,0.033,0.049
1123,112.2,14.82,5.929,0.033,0.049
1124,112.304,14.82,5.944,0.033,0.049
1125,112.399,14.82,5.958,0.033,0.049
1126,112.506,14.82,5.973,0.033,0.049
1127,112.602,14.82,5.987,0.033,0.049
1128,112.704,14.82,6.002,0.033,0.049
1129,112.799,14.82,6.016,0.033,0.05
1130,112.901,14.83,6.03,0.033,0.05
1131,113,14.83,6.045,0.033,0.05
1132,113.106,14.84,6.06,0.033,0.05
1133,113.199,14.85,6.074,0.033,0.05
1134,113.304,14.85,6.089,0.033,0.05
1135,113.4,14.86,6.103,0.033,0.05
1136,113.499,14.86,6.118,0.033,0.05
1137,113.603,14.87,6.133,0.033,0.05
1138,113.699,14.87,6.147,0.033,0.051
1139,113.8,14.88,6.162,0.033,0.051
1140,113.902,14.89,6.176,0.033,0.051
1141,113.999,14.9,6.191,0.033,0.051
1142,114.102,14.9,6.206,0.033,0.051
1143,114.2,14.91,6.221,0.033,0.051
1144,114.3,14.92,6.236,0.033,0.051
1145,114.406,14.92,6.251,0.033,0.051
1146,114.506,14.93,6.266,0.033,0.052
1147,114.606,14.94,6.281,0.033,0.052
1148,114.705,14.94,6.296,0.033,0.052
1149,114.806,14.95,6.311,0.033,0.052
1150,114.906,14.96,6.326,0.033,0.052
1151,115.003,14.96,6.341,0.033,0.052
1152,115.099,14.97,6.355,0.033,0.052
1153,115.205,14.98,6.371,0.033,0.052
1154,115.306,14.98,6.386,0.033,0.053
1155,115.406,14.99,6.401,0.033,0.053
1156,115.506,15,6.416,0.033,0.053
1157,115.606,15,6.431,0.033,0.053
1158,115.701,15,6.446,0.033,0.053
1159,115.799,15.01,6.461,0.033,0.053
1160,115.899,15.01,6.476,0.033,0.053
1161,116.005,15.02,6.492,0.033,0.053
1162,116.104,15.03,6.507,0.033,0.054
1163,116.199,15.03,6.522,0.033,0.054
1164,116.299,15.04,6.537,0.033,0.054
1165,116.404,15.04,6.553,0.033,0.054
1166,116.502,15.05,6.568,0.033,0.054
1167,116.602,15.05,6.583,0.033,0.054
1168,116.704,15.06,6.599,0.033,0.054
1169,116.801,15.06,6.614,0.033,0.054
1170,116.906,15.07,6.63,0.033,0.055
1171,117.007,15.07,6.645,0.033,0.055
1172,117.102,15.08,6.66,0.034,0.055
1173,117.199,15.09,6.676,0.034,0.055
1174,117.303,15.09,6.692,0.034,0.055
1175,117.399,15.1,6.707,0.034,0.055
1176,117.504,15.1,6.723,0.034,0.055
1177,117.599,15.11,6.737,0.034,0.055
1178,117.699,15.12,6.754,0.034,0.056
1179,117.806,15.12,6.77,0.034,0.056
1180,117.899,15.13,6.785,0.034,0.056
1181,118,15.13,6.801,0.034,0.056
1182,118.103,15.14,6.817,0.034,0.056
1183,118.199,15.14,6.832,0.034,0.056
1184,118.301,15.15,6.848,0.034,0.056
1185,118.404,15.16,6.864,0.034,0.056
1186,118.503,15.17,6.88,0.034,0.057
1187,118.599,15.17,6.895,0.034,0.057
1188,118.701,15.18,6.911,0.034,0.057
1189,118.799,15.18,6.927,0.034,0.057
1190,118.9,15.19,6.943,0.034,0.057
1191,119.001,15.19,6.959,0.034,0.057
1192,119.109,15.19,6.976,0.034,0.057
1193,119.2,15.19,6.991,0.034,0.058
1194,119.299,15.19,7.007,0.034,0.058
1195,119.401,15.2,7.023,0.034,0.058
1196,119.499,15.21,7.039,0.034,0.058
1197,119.6,15.21,7.055,0.034,0.058
1198,119.699,15.22,7.071,0.034,0.058
1199,119.799,15.22,7.087,0.034,0.058
1200,119.901,15.23,7.103,0.034,0.058
1201,120.003,15.24,7.12,0.034,0.059
1202,120.104,15.24,7.136,0.034,0.059
1203,120.199,15.25,7.152,0.034,0.059
1204,120.299,15.25,7.168,0.034,0.059
1205,120.4,15.26,7.184,0.034,0.059
1206,120.506,15.26,7.201,0.034,0.059
1207,120.599,15.27,7.217,0.034,0.059
1208,120.699,15.27,7.233,0.034,0.06
1209,120.803,15.28,7.25,0.034,0.06
1210,120.899,15.28,7.266,0.034,0.06
1211,120.999,15.29,7.282,0.034,0.06
1212,121.101,15.29,7.299,0.034,0.06
1213,121.199,15.3,7.315,0.034,0.06
1214,121.306,15.3,7.332,0.034,0.06
1215,121.399,15.31,7.348,0.034,0.06
1216,121.505,15.32,7.365,0.034,0.061
1217,121.602,15.32,7.381,0.034,0.061
1218,121.699,15.33,7.398,0.034,0.061
1219,121.803,15.33,7.415,0.034,0.061
1220,121.899,15.34,7.431,0.034,0.061
1221,122,15.34,7.448,0.034,0.061
1222,122.103,15.35,7.465,0.034,0.061
1223,122.203,15.35,7.482,0.034,0.062
1224,122.299,15.36,7.498,0.034,0.062
1225,122.403,15.36,7.515,0.034,0.062
1226,122.5,15.36,7.531,0.034,0.062
1227,122.601,15.37,7.548,0.034,0.062
1228,122.699,15.37,7.565,0.034,0.062
1229,122.799,15.38,7.582,0.034,0.062
1230,122.903,15.38,7.599,0.034,0.063
1231,123.006,15.39,7.616,0.034,0.063
1232,123.105,15.39,7.633,0.034,0.063
1233,123.201,15.4,7.649,0.034,0.063
1234,123.299,15.41,7.666,0.034,0.063
1235,123.399,15.41,7.683,0.034,0.063
1236,123.501,15.42,7.7,0.034,0.063
1237,123.6,15.42,7.717,0.034,0.064
1238,123.703,15.42,7.735,0.034,0.064
1239,123.806,15.43,7.752,0.034,0.064
1240,123.903,15.43,7.769,0.034,0.064
1241,124,15.44,7.786,0.034,0.064
1242,124.1,15.44,7.803,0.034,0.064
1243,124.211,15.44,7.822,0.034,0.064
1244,124.301,15.44,7.837,0.034,0.065
1245,124.403,15.44,7.855,0.034,0.065
1246,124.499,15.45,7.872,0.034,0.065
1247,124.601,15.45,7.889,0.034,0.065
1248,124.703,15.46,7.907,0.034,0.065
1249,124.799,15.46,7.924,0.034,0.065
1250,124.899,15.47,7.941,0.034,0.065
1251,125.005,15.48,7.959,0.034,0.066
1252,125.099,15.49,7.976,0.034,0.066
1253,125.199,15.49,7.993,0.034,0.066
1254,125.299,15.5,8.011,0.034,0.066
1255,125.403,15.5,8.029,0.034,0.066
1256,125.499,15.51,8.046,0.034,0.066
1257,125.606,15.51,8.064,0.034,0.066
1258,125.701,15.52,8.081,0.034,0.067
1259,125.803,15.52,8.099,0.034,0.067
1260,125.902,15.53,8.116,0.035,0.067
1261,126.001,15.53,8.134,0.035,0.067
1262,126.103,15.54,8.152,0.035,0.067
1263,126.199,15.54,8.169,0.035,0.067
1264,126.301,15.55,8.187,0.035,0.067
1265,126.403,15.56,8.205,0.035,0.068
1266,126.506,15.56,8.223,0.035,0.068
