No.,Time,Load,Disp,Strength,Strain
,[sec],[kN],[mm],[kN/mm²],[%]
46219,282.238,21.81,72.056,0.048,0.593
46220,282.245,21.81,72.058,0.048,0.593
46221,282.246,21.81,72.061,0.048,0.593
46222,282.25,21.81,72.064,0.048,0.593
46223,282.257,21.81,72.067,0.048,0.593
46224,282.258,21.81,72.07,0.048,0.593
46225,282.262,21.81,72.072,0.048,0.593
46226,282.265,21.81,72.072,0.048,0.593
46227,282.27,21.8,72.078,0.048,0.593
46228,282.275,21.8,72.081,0.048,0.593
46229,282.278,21.8,72.083,0.048,0.593
46230,282.284,21.8,72.086,0.048,0.593
46231,282.286,21.8,72.089,0.048,0.593
46232,282.29,21.8,72.092,0.048,0.593
46233,282.294,21.8,72.092,0.048,0.593
46234,282.298,21.8,72.097,0.048,0.593
46235,282.302,21.8,72.1,0.048,0.593
46236,282.308,21.8,72.103,0.048,0.593
46237,282.31,21.8,72.106,0.048,0.593
46238,282.314,21.8,72.108,0.048,0.593
46239,282.317,21.8,72.108,0.048,0.593
46240,282.326,21.8,72.117,0.048,0.594
46241,282.33,21.8,72.12,0.048,0.594
46242,282.336,21.8,72.122,0.048,0.594
46243,282.338,21.8,72.125,0.048,0.594
46244,282.342,21.8,72.128,0.048,0.594
46245,282.348,21.8,72.131,0.048,0.594
46246,282.35,21.8,72.133,0.048,0.594
46247,282.354,21.8,72.136,0.048,0.594
46248,282.36,21.8,72.139,0.048,0.594
46249,282.362,21.8,72.142,0.048,0.594
46250,282.366,21.8,72.144,0.048,0.594
46251,282.372,21.8,72.147,0.048,0.594
46252,282.378,21.8,72.15,0.048,0.594
46253,282.384,21.8,72.156,0.048,0.594
46254,282.387,21.8,72.158,0.048,0.594
46255,282.391,21.8,72.161,0.048,0.594
46256,282.397,21.8,72.164,0.048,0.594
46257,282.399,21.8,72.167,0.048,0.594
46258,282.403,21.8,72.169,0.048,0.594
46259,282.409,21.8,72.172,0.048,0.594
46260,282.411,21.8,72.175,0.048,0.594
46261,282.415,21.8,72.178,0.048,0.594
46262,282.421,21.8,72.181,0.048,0.594
46263,282.423,21.8,72.183,0.048,0.594
46264,282.426,21.8,72.183,0.048,0.594
46265,282.433,21.8,72.189,0.048,0.594
46266,282.435,21.8,72.192,0.048,0.594
46267,282.439,21.8,72.194,0.048,0.594
46268,282.445,21.8,72.197,0.048,0.594
46269,282.447,21.8,72.2,0.048,0.594
46270,282.45,21.8,72.203,0.048,0.594
46271,282.455,21.8,72.206,0.048,0.594
46272,282.46,21.8,72.208,0.048,0.594
46273,282.462,21.8,72.208,0.048,0.594
46274,282.466,21.8,72.214,0.048,0.594
46275,282.473,21.8,72.217,0.048,0.594
46276,282.474,21.8,72.219,0.048,0.594
46277,282.478,21.8,72.222,0.048,0.594
46278,282.482,21.8,72.225,0.048,0.594
46279,282.489,21.8,72.228,0.048,0.594
46280,282.49,21.8,72.231,0.048,0.594
46281,282.494,21.8,72.233,0.048,0.595
46282,282.498,21.8,72.236,0.048,0.595
46283,282.505,21.8,72.239,0.048,0.595
46284,282.507,21.8,72.242,0.048,0.595
46285,282.51,21.8,72.244,0.048,0.595
46286,282.514,21.8,72.247,0.048,0.595
46287,282.52,21.8,72.25,0.048,0.595
46288,282.522,21.8,72.253,0.048,0.595
46289,282.527,21.8,72.256,0.048,0.595
46290,282.532,21.8,72.258,0.048,0.595
46291,282.539,21.8,72.264,0.048,0.595
46292,282.545,21.8,72.267,0.048,0.595
46293,282.547,21.8,72.269,0.048,0.595
46294,282.551,21.8,72.272,0.048,0.595
46295,282.554,21.8,72.275,0.048,0.595
46296,282.561,21.8,72.278,0.048,0.595
46297,282.562,21.8,72.281,0.048,0.595
46298,282.567,21.8,72.283,0.048,0.595
46299,282.573,21.8,72.286,0.048,0.595
46300,282.574,21.8,72.289,0.048,0.595
46301,282.578,21.8,72.292,0.048,0.595
46302,282.582,21.8,72.294,0.048,0.595
46303,282.586,21.8,72.294,0.048,0.595
46304,282.594,21.8,72.303,0.048,0.595
46305,282.598,21.8,72.306,0.048,0.595
46306,282.605,21.8,72.308,0.048,0.595
46307,282.606,21.8,72.311,0.048,0.595
46308,282.61,21.8,72.314,0.048,0.595
46309,282.614,21.8,72.317,0.048,0.595
46310,282.62,21.8,72.319,0.048,0.595
46311,282.623,21.8,72.322,0.048,0.595
46312,282.626,21.8,72.325,0.048,0.595
46313,282.63,21.8,72.325,0.048,0.595
46314,282.634,21.8,72.331,0.048,0.595
46315,282.638,21.8,72.333,0.048,0.595
46316,282.644,21.8,72.336,0.048,0.595
46317,282.646,21.8,72.339,0.048,0.595
46318,282.65,21.8,72.342,0.048,0.595
46319,282.657,21.8,72.345,0.048,0.595
46320,282.658,21.8,72.347,0.048,0.595
46321,282.662,21.8,72.35,0.048,0.595
46322,282.669,21.8,72.353,0.048,0.595
46323,282.67,21.8,72.356,0.048,0.596
46324,282.674,21.8,72.358,0.048,0.596
46325,282.681,21.8,72.361,0.048,0.596
46326,282.682,21.8,72.364,0.048,0.596
46327,282.686,21.8,72.367,0.048,0.596
46328,282.692,21.8,72.37,0.048,0.596
46329,282.698,21.8,72.375,0.048,0.596
46330,282.704,21.8,72.378,0.048,0.596
46331,282.707,21.8,72.381,0.048,0.596
46332,282.71,21.8,72.383,0.048,0.596
46333,282.716,21.8,72.386,0.048,0.596
46334,282.718,21.8,72.389,0.048,0.596
46335,282.722,21.8,72.392,0.048,0.596
46336,282.728,21.8,72.395,0.048,0.596
46337,282.73,21.8,72.397,0.048,0.596
46338,282.734,21.8,72.4,0.048,0.596
46339,282.74,21.8,72.403,0.048,0.596
46340,282.742,21.8,72.406,0.048,0.596
46341,282.745,21.8,72.406,0.048,0.596
46342,282.752,21.8,72.411,0.048,0.596
46343,282.754,21.8,72.414,0.048,0.596
46344,282.758,21.8,72.417,0.048,0.596
46345,282.764,21.8,72.42,0.048,0.596
46346,282.766,21.8,72.422,0.048,0.596
46347,282.77,21.8,72.425,0.048,0.596
46348,282.776,21.8,72.428,0.048,0.596
46349,282.778,21.8,72.431,0.048,0.596
46350,282.782,21.8,72.434,0.048,0.596
46351,282.788,21.8,72.436,0.048,0.596
46352,282.79,21.8,72.439,0.048,0.596
46353,282.794,21.8,72.442,0.048,0.596
46354,282.798,21.8,72.442,0.048,0.596
46355,282.806,21.8,72.448,0.048,0.596
46356,282.811,21.8,72.453,0.048,0.596
46357,282.817,21.8,72.456,0.048,0.596
46358,282.819,21.8,72.459,0.048,0.596
46359,282.823,21.8,72.461,0.048,0.596
46360,282.829,21.8,72.464,0.048,0.596
46361,282.83,21.8,72.467,0.048,0.596
46362,282.835,21.8,72.47,0.048,0.596
46363,282.841,21.8,72.473,0.048,0.596
46364,282.842,21.8,72.475,0.048,0.597
46365,282.846,21.8,72.478,0.048,0.597
46366,282.85,21.8,72.478,0.048,0.597
46367,282.859,21.8,72.486,0.048,0.597
46368,282.863,21.8,72.489,0.048,0.597
46369,282.869,21.8,72.492,0.048,0.597
46370,282.87,21.8,72.495,0.048,0.597
46371,282.874,21.8,72.498,0.048,0.597
46372,282.878,21.8,72.5,0.048,0.597
46373,282.885,21.8,72.503,0.048,0.597
46374,282.887,21.8,72.506,0.048,0.597
46375,282.89,21.79,72.509,0.048,0.597
46376,282.894,21.79,72.509,0.048,0.597
46377,282.9,21.79,72.514,0.048,0.597
46378,282.902,21.79,72.514,0.048,0.597
46379,282.907,21.79,72.52,0.048,0.597
46380,282.912,21.79,72.523,0.048,0.597
46381,282.914,21.79,72.525,0.048,0.597
46382,282.918,21.79,72.528,0.048,0.597
46383,282.924,21.79,72.531,0.048,0.597
46384,282.926,21.79,72.534,0.048,0.597
46385,282.93,21.79,72.537,0.048,0.597
46386,282.934,21.79,72.537,0.048,0.597
46387,282.938,21.79,72.542,0.048,0.597
46388,282.942,21.79,72.545,0.048,0.597
46389,282.948,21.79,72.548,0.048,0.597
46390,282.95,21.79,72.551,0.048,0.597
46391,282.954,21.79,72.553,0.048,0.597
46392,282.956,21.79,72.553,0.048,0.597
46393,282.962,21.79,72.559,0.048,0.597
46394,282.966,21.79,72.562,0.048,0.597
46395,282.97,21.79,72.564,0.048,0.597
46396,282.976,21.79,72.567,0.048,0.597
46397,282.978,21.79,72.57,0.048,0.597
46398,282.983,21.79,72.573,0.048,0.597
46399,282.989,21.79,72.576,0.048,0.597
46400,282.99,21.79,72.578,0.048,0.597
46401,282.994,21.79,72.581,0.048,0.597
46402,283,21.79,72.584,0.048,0.597
46403,283.003,21.79,72.587,0.048,0.597
46404,283.006,21.79,72.59,0.048,0.597
46405,283.009,21.79,72.59,0.048,0.597
46406,283.018,21.79,72.598,0.048,0.598
46407,283.022,21.79,72.601,0.048,0.598
46408,283.028,21.79,72.604,0.048,0.598
46409,283.03,21.79,72.606,0.048,0.598
46410,283.034,21.79,72.609,0.048,0.598
46411,283.04,21.79,72.612,0.048,0.598
46412,283.042,21.79,72.615,0.048,0.598
46413,283.046,21.79,72.617,0.048,0.598
46414,283.052,21.79,72.62,0.048,0.598
46415,283.054,21.79,72.623,0.048,0.598
46416,283.058,21.79,72.623,0.048,0.598
46417,283.064,21.79,72.629,0.048,0.598
46418,283.07,21.79,72.634,0.048,0.598
46419,283.076,21.79,72.637,0.048,0.598
46420,283.078,21.79,72.64,0.048,0.598
46421,283.082,21.79,72.643,0.048,0.598
46422,283.089,21.79,72.645,0.048,0.598
46423,283.09,21.78,72.648,0.048,0.598
46424,283.094,21.78,72.651,0.048,0.598
46425,283.1,21.78,72.654,0.048,0.598
46426,283.102,21.78,72.656,0.048,0.598
46427,283.106,21.78,72.659,0.048,0.598
46428,283.112,21.78,72.662,0.048,0.598
46429,283.114,21.78,72.665,0.048,0.598
46430,283.117,21.78,72.665,0.048,0.598
46431,283.124,21.78,72.67,0.048,0.598
46432,283.126,21.78,72.673,0.048,0.598
46433,283.13,21.78,72.676,0.048,0.598
46434,283.134,21.78,72.676,0.048,0.598
46435,283.138,21.78,72.682,0.048,0.598
46436,283.142,21.78,72.684,0.048,0.598
46437,283.148,21.78,72.687,0.048,0.598
46438,283.15,21.78,72.69,0.048,0.598
46439,283.154,21.78,72.693,0.048,0.598
46440,283.16,21.78,72.696,0.048,0.598
46441,283.162,21.78,72.698,0.048,0.598
46442,283.166,21.78,72.701,0.048,0.598
46443,283.169,21.78,72.701,0.048,0.598
46444,283.178,21.78,72.71,0.048,0.598
46445,283.182,21.78,72.712,0.048,0.598
46446,283.189,21.78,72.715,0.048,0.598
46447,283.19,21.78,72.718,0.048,0.599
46448,283.194,21.78,72.721,0.048,0.599
46449,283.2,21.78,72.723,0.048,0.599
46450,283.202,21.78,72.726,0.048,0.599
46451,283.206,21.78,72.729,0.048,0.599
46452,283.212,21.78,72.732,0.048,0.599
46453,283.214,21.78,72.735,0.048,0.599
46454,283.218,21.78,72.737,0.048,0.599
46455,283.224,21.78,72.74,0.048,0.599
46456,283.23,21.78,72.746,0.048,0.599
46457,283.236,21.78,72.749,0.048,0.599
46458,283.239,21.78,72.751,0.048,0.599
46459,283.242,21.78,72.754,0.048,0.599
46460,283.249,21.78,72.757,0.048,0.599
46461,283.25,21.78,72.76,0.048,0.599
46462,283.254,21.78,72.763,0.048,0.599
46463,283.26,21.78,72.765,0.048,0.599
46464,283.262,21.78,72.768,0.048,0.599
46465,283.266,21.78,72.771,0.048,0.599
46466,283.273,21.78,72.774,0.048,0.599
46467,283.274,21.78,72.777,0.048,0.599
46468,283.278,21.78,72.779,0.048,0.599
46469,283.284,21.78,72.782,0.048,0.599
46470,283.286,21.78,72.782,0.048,0.599
46471,283.29,21.78,72.788,0.048,0.599
46472,283.296,21.78,72.79,0.048,0.599
46473,283.298,21.78,72.793,0.048,0.599
46474,283.302,21.78,72.796,0.048,0.599
46475,283.306,21.78,72.796,0.048,0.599
46476,283.31,21.78,72.802,0.048,0.599
46477,283.314,21.78,72.804,0.048,0.599
46478,283.32,21.78,72.807,0.048,0.599
46479,283.322,21.78,72.81,0.048,0.599
46480,283.326,21.78,72.813,0.048,0.599
46481,283.33,21.78,72.816,0.048,0.599
46482,283.338,21.78,72.818,0.048,0.599
46483,283.344,21.78,72.824,0.048,0.599
46484,283.346,21.78,72.827,0.048,0.599
46485,283.35,21.78,72.83,0.048,0.599
46486,283.356,21.78,72.832,0.048,0.599
46487,283.358,21.78,72.835,0.048,0.599
46488,283.362,21.78,72.835,0.048,0.599
46489,283.368,21.78,72.841,0.048,0.6
46490,283.37,21.78,72.844,0.048,0.6
46491,283.374,21.78,72.846,0.048,0.6
46492,283.38,21.78,72.849,0.048,0.6
46493,283.382,21.78,72.852,0.048,0.6
46494,283.385,21.78,72.852,0.048,0.6
46495,283.392,21.78,72.858,0.048,0.6
46496,283.394,21.78,72.86,0.048,0.6
46497,283.398,21.78,72.863,0.048,0.6
46498,283.404,21.78,72.866,0.048,0.6
46499,283.406,21.78,72.869,0.048,0.6
46500,283.41,21.78,72.872,0.048,0.6
46501,283.416,21.78,72.874,0.048,0.6
46502,283.418,21.78,72.877,0.048,0.6
46503,283.422,21.78,72.88,0.048,0.6
46504,283.428,21.78,72.883,0.048,0.6
46505,283.43,21.78,72.886,0.048,0.6
46506,283.434,21.78,72.888,0.048,0.6
46507,283.44,21.78,72.891,0.048,0.6
46508,283.446,21.78,72.897,0.048,0.6
46509,283.452,21.78,72.9,0.048,0.6
46510,283.454,21.78,72.902,0.048,0.6
46511,283.458,21.78,72.905,0.048,0.6
46512,283.465,21.78,72.908,0.048,0.6
46513,283.467,21.78,72.911,0.048,0.6
46514,283.471,21.78,72.914,0.048,0.6
46515,283.477,21.78,72.916,0.048,0.6
46516,283.479,21.78,72.919,0.048,0.6
46517,283.483,21.78,72.922,0.048,0.6
46518,283.489,21.78,72.925,0.048,0.6
46519,283.491,21.78,72.927,0.048,0.6
46520,283.493,21.78,72.927,0.048,0.6
46521,283.498,21.78,72.933,0.048,0.6
46522,283.505,21.78,72.936,0.048,0.6
46523,283.507,21.78,72.939,0.048,0.6
46524,283.511,21.78,72.941,0.048,0.6
46525,283.514,21.78,72.944,0.048,0.6
46526,283.521,21.78,72.947,0.048,0.6
46527,283.522,21.78,72.95,0.048,0.6
46528,283.526,21.78,72.953,0.048,0.6
46529,283.533,21.78,72.955,0.048,0.6
46530,283.534,21.78,72.958,0.048,0.6
46531,283.538,21.78,72.961,0.048,0.601
46532,283.545,21.78,72.964,0.048,0.601
46533,283.546,21.78,72.964,0.048,0.601
46534,283.55,21.78,72.969,0.048,0.601
46535,283.557,21.78,72.972,0.048,0.601
46536,283.558,21.78,72.975,0.048,0.601
46537,283.562,21.78,72.978,0.048,0.601
46538,283.568,21.78,72.981,0.048,0.601
46539,283.57,21.78,72.983,0.048,0.601
46540,283.574,21.78,72.986,0.048,0.601
46541,283.581,21.78,72.989,0.048,0.601
46542,283.582,21.78,72.992,0.048,0.601
46543,283.586,21.78,72.995,0.048,0.601
46544,283.592,21.78,72.997,0.048,0.601
46545,283.594,21.78,73,0.048,0.601
46546,283.598,21.78,73.003,0.048,0.601
46547,283.604,21.78,73.006,0.048,0.601
46548,283.606,21.78,73.009,0.048,0.601
46549,283.61,21.78,73.011,0.048,0.601
46550,283.617,21.77,73.014,0.048,0.601
46551,283.618,21.77,73.017,0.048,0.601
46552,283.622,21.77,73.02,0.048,0.601
46553,283.629,21.77,73.023,0.048,0.601
46554,283.63,21.77,73.025,0.048,0.601
46555,283.634,21.77,73.028,0.048,0.601
46556,283.641,21.77,73.031,0.048,0.601
46557,283.642,21.77,73.034,0.048,0.601
46558,283.646,21.77,73.037,0.048,0.601
46559,283.652,21.77,73.039,0.048,0.601
46560,283.658,21.77,73.045,0.048,0.601
46561,283.664,21.77,73.048,0.048,0.601
46562,283.667,21.77,73.051,0.048,0.601
46563,283.67,21.77,73.053,0.048,0.601
46564,283.676,21.77,73.056,0.048,0.601
46565,283.678,21.77,73.059,0.048,0.601
46566,283.682,21.77,73.062,0.048,0.601
46567,283.689,21.77,73.065,0.048,0.601
46568,283.69,21.77,73.067,0.048,0.601
46569,283.694,21.77,73.07,0.048,0.601
46570,283.7,21.77,73.073,0.048,0.601
46571,283.702,21.77,73.076,0.048,0.601
46572,283.705,21.77,73.076,0.048,0.601
46573,283.712,21.77,73.081,0.048,0.601
46574,283.714,21.77,73.084,0.048,0.602
46575,283.718,21.77,73.087,0.048,0.602
46576,283.724,21.77,73.09,0.048,0.602
46577,283.726,21.77,73.093,0.048,0.602
46578,283.73,21.77,73.095,0.048,0.602
46579,283.736,21.77,73.098,0.048,0.602
46580,283.738,21.77,73.101,0.048,0.602
46581,283.742,21.77,73.104,0.048,0.602
46582,283.748,21.77,73.107,0.048,0.602
46583,283.75,21.77,73.109,0.048,0.602
46584,283.754,21.77,73.112,0.048,0.602
46585,283.76,21.77,73.115,0.048,0.602
46586,283.766,21.77,73.121,0.048,0.602
46587,283.772,21.77,73.123,0.048,0.602
46588,283.774,21.77,73.126,0.048,0.602
46589,283.778,21.77,73.129,0.048,0.602
46590,283.784,21.77,73.132,0.048,0.602
46591,283.786,21.77,73.135,0.048,0.602
46592,283.79,21.77,73.137,0.048,0.602
46593,283.796,21.76,73.14,0.048,0.602
46594,283.798,21.76,73.143,0.048,0.602
46595,283.802,21.76,73.146,0.048,0.602
46596,283.808,21.76,73.149,0.048,0.602
46597,283.81,21.76,73.152,0.048,0.602
46598,283.813,21.76,73.152,0.048,0.602
46599,283.82,21.76,73.157,0.048,0.602
46600,283.822,21.76,73.16,0.048,0.602
46601,283.826,21.76,73.163,0.048,0.602
46602,283.832,21.76,73.165,0.048,0.602
46603,283.835,21.76,73.168,0.048,0.602
46604,283.839,21.76,73.171,0.048,0.602
46605,283.845,21.76,73.174,0.048,0.602
46606,283.847,21.76,73.177,0.048,0.602
46607,283.851,21.76,73.179,0.048,0.602
46608,283.855,21.76,73.182,0.048,0.602
46609,283.861,21.76,73.185,0.048,0.602
46610,283.862,21.76,73.188,0.048,0.602
46611,283.866,21.76,73.188,0.048,0.602
46612,283.873,21.76,73.194,0.048,0.602
46613,283.874,21.76,73.196,0.048,0.602
46614,283.878,21.76,73.199,0.048,0.602
46615,283.882,21.76,73.202,0.048,0.602
46616,283.889,21.76,73.205,0.048,0.603
46617,283.891,21.76,73.208,0.048,0.603
46618,283.895,21.76,73.21,0.048,0.603
46619,283.898,21.76,73.213,0.048,0.603
46620,283.904,21.76,73.216,0.048,0.603
46621,283.906,21.76,73.219,0.048,0.603
46622,283.91,21.76,73.222,0.048,0.603
46623,283.917,21.76,73.224,0.048,0.603
46624,283.918,21.76,73.224,0.048,0.603
46625,283.922,21.76,73.23,0.048,0.603
46626,283.928,21.76,73.233,0.048,0.603
46627,283.93,21.76,73.236,0.048,0.603
46628,283.934,21.76,73.238,0.048,0.603
46629,283.941,21.76,73.241,0.048,0.603
46630,283.942,21.76,73.244,0.048,0.603
46631,283.946,21.76,73.247,0.048,0.603
46632,283.952,21.76,73.25,0.048,0.603
46633,283.954,21.76,73.252,0.048,0.603
46634,283.958,21.76,73.255,0.048,0.603
46635,283.964,21.76,73.258,0.048,0.603
46636,283.966,21.76,73.261,0.048,0.603
46637,283.97,21.76,73.264,0.048,0.603
46638,283.971,21.76,73.264,0.048,0.603
46639,283.978,21.76,73.269,0.048,0.603
46640,283.982,21.76,73.272,0.048,0.603
46641,283.989,21.76,73.275,0.048,0.603
46642,283.99,21.76,73.278,0.048,0.603
46643,283.994,21.76,73.28,0.048,0.603
46644,283.998,21.76,73.28,0.048,0.603
46645,284.002,21.76,73.283,0.048,0.603
46646,284.006,21.76,73.289,0.048,0.603
46647,284.012,21.76,73.292,0.048,0.603
46648,284.014,21.76,73.294,0.048,0.603
46649,284.018,21.76,73.297,0.048,0.603
46650,284.024,21.76,73.3,0.048,0.603
46651,284.031,21.76,73.306,0.048,0.603
46652,284.037,21.76,73.309,0.048,0.603
46653,284.039,21.76,73.311,0.048,0.603
46654,284.043,21.76,73.314,0.048,0.603
46655,284.046,21.76,73.317,0.048,0.603
46656,284.053,21.76,73.32,0.048,0.603
46657,284.055,21.76,73.323,0.048,0.603
46658,284.059,21.76,73.325,0.048,0.603
46659,284.062,21.76,73.328,0.048,0.604
46660,284.068,21.76,73.331,0.048,0.604
46661,284.07,21.76,73.334,0.048,0.604
46662,284.074,21.76,73.337,0.048,0.604
46663,284.078,21.76,73.337,0.048,0.604
46664,284.086,21.76,73.345,0.048,0.604
46665,284.09,21.76,73.348,0.048,0.604
46666,284.097,21.76,73.351,0.048,0.604
46667,284.098,21.76,73.353,0.048,0.604
46668,284.102,21.76,73.356,0.048,0.604
46669,284.106,21.76,73.359,0.048,0.604
46670,284.112,21.76,73.362,0.048,0.604
46671,284.115,21.76,73.365,0.048,0.604
46672,284.118,21.76,73.368,0.048,0.604
46673,284.125,21.76,73.37,0.048,0.604
46674,284.126,21.76,73.373,0.048,0.604
46675,284.13,21.76,73.376,0.048,0.604
46676,284.136,21.76,73.379,0.048,0.604
46677,284.138,21.76,73.382,0.048,0.604
46678,284.142,21.76,73.384,0.048,0.604
46679,284.148,21.76,73.387,0.048,0.604
46680,284.15,21.76,73.39,0.048,0.604
46681,284.154,21.76,73.393,0.048,0.604
46682,284.16,21.76,73.396,0.048,0.604
46683,284.162,21.76,73.398,0.048,0.604
46684,284.166,21.76,73.401,0.048,0.604
46685,284.173,21.76,73.404,0.048,0.604
46686,284.174,21.76,73.407,0.048,0.604
46687,284.178,21.76,73.41,0.048,0.604
46688,284.184,21.76,73.412,0.048,0.604
46689,284.19,21.76,73.418,0.048,0.604
46690,284.196,21.76,73.421,0.048,0.604
46691,284.198,21.76,73.424,0.048,0.604
46692,284.202,21.76,73.427,0.048,0.604
46693,284.208,21.76,73.429,0.048,0.604
46694,284.21,21.76,73.432,0.048,0.604
46695,284.214,21.76,73.435,0.048,0.604
46696,284.22,21.76,73.438,0.048,0.604
46697,284.222,21.76,73.441,0.048,0.604
46698,284.226,21.76,73.443,0.048,0.604
46699,284.232,21.76,73.446,0.048,0.604
46700,284.234,21.76,73.449,0.048,0.605
46701,284.237,21.76,73.449,0.048,0.605
46702,284.242,21.76,73.452,0.048,0.605
46703,284.246,21.76,73.457,0.048,0.605
46704,284.25,21.76,73.46,0.048,0.605
46705,284.256,21.76,73.463,0.048,0.605
46706,284.258,21.76,73.466,0.048,0.605
46707,284.262,21.76,73.469,0.048,0.605
46708,284.268,21.76,73.472,0.048,0.605
46709,284.27,21.76,73.474,0.048,0.605
46710,284.274,21.76,73.477,0.048,0.605
46711,284.28,21.76,73.48,0.048,0.605
46712,284.282,21.76,73.483,0.048,0.605
46713,284.286,21.75,73.486,0.048,0.605
46714,284.292,21.75,73.488,0.048,0.605
46715,284.298,21.75,73.494,0.048,0.605
46716,284.302,21.75,73.494,0.048,0.605
46717,284.306,21.75,73.5,0.048,0.605
46718,284.31,21.75,73.502,0.048,0.605
46719,284.316,21.75,73.505,0.048,0.605
46720,284.318,21.75,73.508,0.048,0.605
46721,284.322,21.75,73.511,0.048,0.605
46722,284.328,21.75,73.514,0.048,0.605
46723,284.33,21.75,73.516,0.048,0.605
46724,284.334,21.75,73.519,0.048,0.605
46725,284.34,21.75,73.522,0.048,0.605
46726,284.342,21.75,73.525,0.048,0.605
46727,284.345,21.75,73.525,0.048,0.605
46728,284.352,21.75,73.531,0.048,0.605
46729,284.354,21.75,73.533,0.048,0.605
46730,284.358,21.75,73.536,0.048,0.605
46731,284.364,21.75,73.539,0.048,0.605
46732,284.367,21.75,73.542,0.048,0.605
46733,284.371,21.75,73.545,0.048,0.605
46734,284.374,21.75,73.545,0.048,0.605
46735,284.379,21.75,73.55,0.048,0.605
46736,284.383,21.75,73.553,0.048,0.605
46737,284.386,21.75,73.556,0.048,0.605
46738,284.393,21.75,73.559,0.048,0.605
46739,284.395,21.75,73.562,0.048,0.605
46740,284.398,21.75,73.562,0.048,0.605
46741,284.402,21.75,73.567,0.048,0.605
46742,284.409,21.75,73.57,0.048,0.606
46743,284.41,21.75,73.573,0.048,0.606
46744,284.415,21.75,73.576,0.048,0.606
46745,284.418,21.75,73.578,0.048,0.606
46746,284.425,21.75,73.581,0.048,0.606
46747,284.426,21.75,73.584,0.048,0.606
46748,284.43,21.75,73.587,0.048,0.606
46749,284.436,21.75,73.59,0.048,0.606
46750,284.438,21.75,73.592,0.048,0.606
46751,284.442,21.75,73.592,0.048,0.606
46752,284.448,21.75,73.598,0.048,0.606
46753,284.45,21.75,73.601,0.048,0.606
46754,284.454,21.75,73.604,0.048,0.606
46755,284.46,21.75,73.607,0.048,0.606
46756,284.462,21.75,73.609,0.048,0.606
46757,284.466,21.75,73.612,0.048,0.606
46758,284.473,21.75,73.615,0.048,0.606
46759,284.474,21.75,73.618,0.048,0.606
46760,284.478,21.75,73.621,0.048,0.606
46761,284.482,21.75,73.623,0.048,0.606
46762,284.489,21.75,73.626,0.048,0.606
46763,284.49,21.75,73.629,0.048,0.606
46764,284.495,21.75,73.632,0.048,0.606
46765,284.498,21.75,73.635,0.048,0.606
46766,284.504,21.75,73.638,0.048,0.606
46767,284.51,21.75,73.643,0.048,0.606
46768,284.516,21.75,73.646,0.048,0.606
46769,284.519,21.75,73.649,0.048,0.606
46770,284.522,21.75,73.652,0.048,0.606
46771,284.529,21.75,73.654,0.048,0.606
46772,284.53,21.75,73.657,0.048,0.606
46773,284.534,21.75,73.66,0.048,0.606
46774,284.541,21.75,73.663,0.048,0.606
46775,284.542,21.75,73.666,0.048,0.606
46776,284.546,21.75,73.668,0.048,0.606
46777,284.552,21.75,73.671,0.048,0.606
46778,284.554,21.74,73.674,0.048,0.606
46779,284.557,21.74,73.674,0.048,0.606
46780,284.564,21.74,73.68,0.048,0.606
46781,284.566,21.74,73.683,0.048,0.606
46782,284.57,21.74,73.685,0.048,0.606
46783,284.574,21.74,73.685,0.048,0.606
46784,284.578,21.74,73.691,0.048,0.607
46785,284.582,21.74,73.694,0.048,0.607
46786,284.589,21.74,73.697,0.048,0.607
46787,284.59,21.74,73.7,0.048,0.607
46788,284.594,21.74,73.702,0.048,0.607
46789,284.6,21.74,73.705,0.048,0.607
46790,284.602,21.74,73.708,0.048,0.607
46791,284.606,21.74,73.711,0.048,0.607
46792,284.61,21.74,73.714,0.048,0.607
46793,284.618,21.74,73.719,0.048,0.607
46794,284.624,21.74,73.722,0.048,0.607
46795,284.626,21.74,73.725,0.048,0.607
46796,284.63,21.74,73.728,0.048,0.607
46797,284.636,21.74,73.73,0.048,0.607
46798,284.638,21.74,73.733,0.048,0.607
46799,284.642,21.74,73.736,0.048,0.607
46800,284.648,21.74,73.739,0.048,0.607
46801,284.65,21.74,73.742,0.048,0.607
46802,284.654,21.74,73.745,0.048,0.607
46803,284.66,21.74,73.747,0.048,0.607
46804,284.662,21.74,73.75,0.048,0.607
46805,284.665,21.74,73.75,0.048,0.607
46806,284.672,21.74,73.756,0.048,0.607
46807,284.674,21.74,73.759,0.048,0.607
46808,284.678,21.74,73.762,0.048,0.607
46809,284.684,21.74,73.764,0.048,0.607
46810,284.686,21.74,73.767,0.048,0.607
46811,284.69,21.74,73.77,0.048,0.607
46812,284.696,21.74,73.773,0.048,0.607
46813,284.698,21.74,73.776,0.048,0.607
46814,284.702,21.74,73.778,0.048,0.607
46815,284.708,21.74,73.781,0.048,0.607
46816,284.71,21.74,73.784,0.048,0.607
46817,284.714,21.74,73.787,0.048,0.607
46818,284.72,21.74,73.79,0.048,0.607
46819,284.726,21.74,73.795,0.048,0.607
46820,284.732,21.74,73.798,0.048,0.607
46821,284.734,21.74,73.801,0.048,0.607
46822,284.738,21.74,73.804,0.048,0.607
46823,284.745,21.74,73.807,0.048,0.607
46824,284.747,21.74,73.809,0.048,0.607
