No.,Time,Load,Disp,Strength,Strain
6182,618.118,17.87,20.614,0.04,0.121
6183,618.213,17.87,20.617,0.04,0.121
6184,618.298,17.87,20.62,0.04,0.121
6185,618.418,17.88,20.624,0.04,0.121
6186,618.512,17.88,20.627,0.04,0.121
6187,618.601,17.88,20.63,0.04,0.121
6188,618.718,17.88,20.634,0.04,0.121
6189,618.812,17.88,20.637,0.04,0.121
6190,618.899,17.88,20.64,0.04,0.121
6191,619.018,17.88,20.644,0.04,0.121
6192,619.111,17.88,20.647,0.04,0.121
6193,619.198,17.88,20.65,0.04,0.121
6194,619.319,17.88,20.654,0.04,0.121
6195,619.413,17.88,20.657,0.04,0.121
6196,619.5,17.88,20.66,0.04,0.121
6197,619.622,17.88,20.664,0.04,0.121
6198,619.711,17.88,20.667,0.04,0.121
6199,619.805,17.88,20.67,0.04,0.121
6200,619.92,17.88,20.674,0.04,0.121
6201,620.01,17.88,20.677,0.04,0.121
6202,620.098,17.88,20.68,0.04,0.121
6203,620.222,17.89,20.684,0.04,0.121
6204,620.313,17.89,20.687,0.04,0.121
6205,620.398,17.89,20.69,0.04,0.121
6206,620.523,17.89,20.694,0.04,0.121
6207,620.613,17.89,20.697,0.04,0.121
6208,620.698,17.89,20.7,0.04,0.121
6209,620.825,17.89,20.704,0.04,0.121
6210,620.91,17.89,20.706,0.04,0.121
6211,620.998,17.89,20.71,0.04,0.121
6212,621.122,17.89,20.714,0.04,0.121
6213,621.21,17.89,20.717,0.04,0.121
6214,621.302,17.89,20.72,0.04,0.121
6215,621.419,17.9,20.724,0.04,0.121
6216,621.513,17.9,20.727,0.04,0.121
6217,621.602,17.9,20.73,0.04,0.121
6218,621.719,17.9,20.734,0.04,0.121
6219,621.811,17.9,20.737,0.04,0.122
6220,621.904,17.9,20.74,0.04,0.122
6221,622.024,17.9,20.744,0.04,0.122
6222,622.112,17.9,20.747,0.04,0.122
6223,622.2,17.9,20.75,0.04,0.122
6224,622.32,17.9,20.754,0.04,0.122
6225,622.411,17.9,20.757,0.04,0.122
6226,622.499,17.9,20.76,0.04,0.122
6227,622.624,17.91,20.764,0.04,0.122
6228,622.71,17.91,20.767,0.04,0.122
6229,622.805,17.91,20.77,0.04,0.122
6230,622.918,17.91,20.774,0.04,0.122
6231,623.011,17.91,20.777,0.04,0.122
6232,623.103,17.91,20.78,0.04,0.122
6233,623.222,17.91,20.783,0.04,0.122
6234,623.312,17.91,20.787,0.04,0.122
6235,623.404,17.91,20.79,0.04,0.122
6236,623.522,17.91,20.794,0.04,0.122
6237,623.602,17.92,20.796,0.04,0.122
6238,623.703,17.92,20.8,0.04,0.122
6239,623.824,17.92,20.804,0.04,0.122
6240,623.91,17.92,20.807,0.04,0.122
6241,624.004,17.92,20.81,0.04,0.122
6242,624.123,17.92,20.814,0.04,0.122
6243,624.21,17.92,20.817,0.04,0.122
6244,624.304,17.92,20.82,0.04,0.122
6245,624.424,17.92,20.824,0.04,0.122
6246,624.513,17.92,20.827,0.04,0.122
6247,624.602,17.92,20.83,0.04,0.122
6248,624.722,17.92,20.834,0.04,0.122
6249,624.813,17.92,20.837,0.04,0.122
6250,624.903,17.92,20.84,0.04,0.122
6251,625.022,17.92,20.844,0.04,0.122
6252,625.11,17.92,20.847,0.04,0.122
6253,625.204,17.93,20.85,0.04,0.122
6254,625.322,17.92,20.854,0.04,0.122
6255,625.41,17.92,20.857,0.04,0.122
6256,625.503,17.93,20.86,0.04,0.122
6257,625.622,17.93,20.864,0.04,0.122
6258,625.71,17.93,20.866,0.04,0.122
6259,625.803,17.93,20.87,0.04,0.122
6260,625.923,17.93,20.874,0.04,0.122
6261,626.013,17.93,20.877,0.04,0.122
6262,626.102,17.93,20.88,0.04,0.122
6263,626.223,17.93,20.884,0.04,0.122
6264,626.312,17.93,20.887,0.04,0.122
6265,626.402,17.93,20.89,0.04,0.122
6266,626.522,17.93,20.894,0.04,0.122
6267,626.613,17.93,20.897,0.04,0.122
6268,626.702,17.93,20.9,0.04,0.122
6269,626.822,17.93,20.904,0.04,0.122
6270,626.913,17.93,20.907,0.04,0.123
6271,627.005,17.94,20.91,0.04,0.123
6272,627.124,17.94,20.914,0.04,0.123
6273,627.21,17.94,20.917,0.04,0.123
6274,627.302,17.94,20.92,0.04,0.123
6275,627.422,17.94,20.924,0.04,0.123
6276,627.51,17.94,20.927,0.04,0.123
6277,627.604,17.94,20.93,0.04,0.123
6278,627.722,17.94,20.934,0.04,0.123
6279,627.81,17.94,20.937,0.04,0.123
6280,627.904,17.94,20.94,0.04,0.123
6281,628.024,17.94,20.944,0.04,0.123
6282,628.112,17.94,20.947,0.04,0.123
6283,628.202,17.94,20.95,0.04,0.123
6284,628.322,17.94,20.954,0.04,0.123
6285,628.411,17.94,20.957,0.04,0.123
6286,628.502,17.94,20.96,0.04,0.123
6287,628.622,17.94,20.964,0.04,0.123
6288,628.712,17.94,20.967,0.04,0.123
6289,628.803,17.95,20.97,0.04,0.123
6290,628.922,17.95,20.974,0.04,0.123
6291,629.01,17.95,20.977,0.04,0.123
6292,629.104,17.95,20.98,0.04,0.123
6293,629.222,17.95,20.984,0.04,0.123
6294,629.31,17.95,20.987,0.04,0.123
6295,629.404,17.95,20.99,0.04,0.123
6296,629.524,17.95,20.994,0.04,0.123
6297,629.611,17.95,20.997,0.04,0.123
6298,629.702,17.95,21,0.04,0.123
6299,629.822,17.95,21.004,0.04,0.123
6300,629.913,17.95,21.007,0.04,0.123
6301,630.004,17.95,21.01,0.04,0.123
6302,630.122,17.95,21.014,0.04,0.123
6303,630.213,17.95,21.017,0.04,0.123
6304,630.304,17.96,21.02,0.04,0.123
6305,630.424,17.96,21.024,0.04,0.123
6306,630.51,17.96,21.027,0.04,0.123
6307,630.602,17.96,21.03,0.04,0.123
6308,630.722,17.96,21.034,0.04,0.123
6309,630.812,17.96,21.037,0.04,0.123
6310,630.902,17.96,21.04,0.04,0.123
6311,631.021,17.96,21.044,0.04,0.123
6312,631.113,17.96,21.047,0.04,0.123
6313,631.202,17.96,21.05,0.04,0.123
6314,631.322,17.96,21.054,0.04,0.123
6315,631.412,17.96,21.057,0.04,0.123
6316,631.502,17.96,21.06,0.04,0.123
6317,631.622,17.96,21.064,0.04,0.123
6318,631.706,17.97,21.066,0.04,0.123
6319,631.802,17.97,21.07,0.04,0.123
6320,631.922,17.97,21.074,0.04,0.123
6321,632.012,17.97,21.077,0.04,0.123
6322,632.102,17.97,21.08,0.04,0.124
6323,632.222,17.97,21.084,0.04,0.124
6324,632.31,17.97,21.087,0.04,0.124
6325,632.402,17.97,21.09,0.04,0.124
6326,632.522,17.97,21.094,0.04,0.124
6327,632.61,17.97,21.097,0.04,0.124
6328,632.702,17.97,21.1,0.04,0.124
6329,632.822,17.97,21.104,0.04,0.124
6330,632.913,17.97,21.107,0.04,0.124
6331,633.002,17.97,21.109,0.04,0.124
6332,633.122,17.97,21.114,0.04,0.124
6333,633.21,17.97,21.117,0.04,0.124
6334,633.302,17.97,21.12,0.04,0.124
6335,633.422,17.97,21.124,0.04,0.124
6336,633.509,17.97,21.126,0.04,0.124
6337,633.604,17.98,21.13,0.04,0.124
6338,633.722,17.98,21.134,0.04,0.124
6339,633.81,17.98,21.137,0.04,0.124
6340,633.904,17.98,21.14,0.04,0.124
6341,634.024,17.98,21.144,0.04,0.124
6342,634.112,17.98,21.147,0.04,0.124
6343,634.202,17.98,21.15,0.04,0.124
6344,634.324,17.98,21.154,0.04,0.124
6345,634.41,17.98,21.157,0.04,0.124
6346,634.502,17.98,21.16,0.04,0.124
6347,634.624,17.98,21.164,0.04,0.124
6348,634.697,17.99,21.166,0.04,0.124
6349,634.804,17.99,21.17,0.04,0.124
6350,634.924,17.99,21.174,0.04,0.124
6351,635.011,17.99,21.177,0.04,0.124
6352,635.102,17.99,21.18,0.04,0.124
